"player_name","avg_age_in_career","avg_player_height","avg_player_weight","college","country","draft_year","draft_round","draft_number","total_gp","avg_pts","avg_reb","avg_ast","avg_net_rating","avg_oreb_pct","avg_dreb_pct","avg_usg_pct","avg_ts_pct","avg_ast_pct","modern_draft_round"
"Jelani McCoy",24.75,208.28,111.69703,"UCLA","USA","1998","2","33",260,4.59923076923077,3.54730769230769,0.503461538461539,-11.55,0.085875,0.193875,0.127,0.51575,0.040375,"Round 2"
"Jemerrio Jones",25.5,195.58,79.151804,"None","USA","Undrafted","Undrafted","Undrafted",8,3.875,6.525,1.65,-13.65,0.109,0.127,0.0955,0.5325,0.0575,"Undrafted"
"Jemerrio Jones",25.5,195.58,79.151804,"New Mexico State","USA","2018","Undrafted","Undrafted",8,3.875,6.525,1.65,-13.65,0.109,0.127,0.0955,0.5325,0.0575,"Undrafted"
"Jerald Honeycutt",23.5,205.74,115.212368,"Tulane","USA","1997","2","38",54,5.06666666666667,1.92592592592593,0.692592592592593,-4.25,0.0435,0.1295,0.2225,0.4545,0.089,"Round 2"
"Jerami Grant",25,204.046666666667,96.2623022222222,"Syracuse","USA","2014","2","39",618,12.3218446601942,3.99660194174757,1.45906148867314,-3.07777777777778,0.032,0.118666666666667,0.190666666666667,0.56,0.0873333333333333,"Round 2"
"Jerel McNeal",28,190.5,90.7184,"Marquette","USA","Undrafted","Undrafted","Undrafted",6,1.5,0.5,0.3,-7.1,0,0.107,0.217,0.379,0.118,"Undrafted"
"Jeremiah Martin",24.5,187.96,83.91452,"Memphis","USA","Undrafted","Undrafted","Undrafted",18,4.75,0.95,1.2,-12.55,0.0155,0.077,0.244,0.427,0.1955,"Undrafted"
"Jeremiah Robinson-Earl",21.5,203.2,109.315672,"Villanova","USA","2021","2","32",92,7.17282608695652,4.94565217391304,1,-5.35,0.0715,0.1505,0.1475,0.537,0.069,"Round 2"
"Jeremy Evans",26.1428571428571,205.74,89.4872217142857,"Western Kentucky","USA","2010","2","55",250,3.5164,2.5756,0.4312,-5.27142857142857,0.107714285714286,0.144285714285714,0.133428571428571,0.679428571428571,0.0604285714285714,"Round 2"
"Jeremy Lamb",25.5,195.58,83.007336,"Connecticut","USA","2012","1","12",573,10.1233856893543,3.6261780104712,1.578184991274,-0.57,0.0265,0.1492,0.2131,0.5384,0.1133,"Round 1"
"Jeremy Lin",26,190.5,90.7184,"Harvard","USA","Undrafted","Undrafted","Undrafted",480,11.5927083333333,2.77145833333333,4.250625,-0.6,0.0181111111111111,0.0922222222222222,0.222444444444444,0.546,0.266777777777778,"Undrafted"
"Jeremy Pargo",29,187.96,99.336648,"Gonzaga","USA","Undrafted","Undrafted","Undrafted",86,4.85697674418605,1.03372093023256,1.84767441860465,-7.9,0.022,0.0646666666666667,0.236333333333333,0.474666666666667,0.264,"Undrafted"
"Jeremy Pargo",29,187.96,99.336648,"Gonzaga","USA","2009","0","0",86,4.85697674418605,1.03372093023256,1.84767441860465,-7.9,0.022,0.0646666666666667,0.236333333333333,0.474666666666667,0.264,"Undrafted"
"Jeremy Richardson",24,200.66,88.45044,"Delta State","USA","Undrafted","Undrafted","Undrafted",45,1.9,0.54,0.14,-14.9,0.0293333333333333,0.0973333333333333,0.192333333333333,0.494,0.0316666666666667,"Undrafted"
"Jeremy Sochan",20,203.2,104.32616,"Baylor","Poland","2022","1","9",56,11,5.3,2.5,-7,0.06,0.14,0.195,0.509,0.132,"Round 1"
"Jeremy Tyler",22,208.28,116.421946666667,"None","USA","2011","2","39",104,3.6,2.59903846153846,0.240384615384615,-2.5,0.103666666666667,0.207333333333333,0.204666666666667,0.462333333333333,0.0346666666666667,"Round 2"
"Jerian Grant",25,193.04,90.1740896,"Notre Dame","USA","2015","1","19",279,6.08566308243728,1.89964157706093,2.86702508960573,-4.36,0.0192,0.0856,0.164,0.5074,0.225,"Round 1"
"Jericho Sims",23.5,207.01,113.398,"Texas-Austin","USA","2021","2","58",93,2.87096774193548,4.43548387096774,0.5,-0.1,0.1125,0.181,0.071,0.727,0.049,"Round 2"
"Jericho Sims",23.5,207.01,113.398,"Texas","USA","2021","2","58",93,2.87096774193548,4.43548387096774,0.5,-0.1,0.1125,0.181,0.071,0.727,0.049,"Round 2"
"Jermaine Jackson",27.2,195.58,92.532768,"Detroit Mercy","USA","Undrafted","Undrafted","Undrafted",135,1.95925925925926,1.08148148148148,1.3562962962963,-8.78,0.0272,0.1116,0.1198,0.464,0.2084,"Undrafted"
"Jermaine O'Neal",26.5,210.82,111.155239555556,"None","USA","1996","1","17",1011,13.1740850642928,7.18288822947577,1.35766567754698,0.855555555555556,0.0912222222222222,0.204333333333333,0.228055555555556,0.512111111111111,0.0805,"Round 1"
"Jermaine Taylor",23.5,193.04,95.25432,"Central Florida","USA","2009","2","32",65,5.40769230769231,1.65692307692308,0.709230769230769,-15.4,0.0645,0.0955,0.2245,0.4975,0.1005,"Round 2"
"Jermareo Davidson",23.5,208.28,104.32616,"Alabama","USA","2007","2","36",52,3.14615384615385,1.81538461538462,0.246153846153846,-8.15,0.0755,0.185,0.1965,0.4655,0.0465,"Round 2"
"Jerome Allen",24,193.04,83.460928,"Pennsylvania","USA","1995","2","49",76,3,1.3,2,-3.7,0.031,0.088,0.154,0.449,0.264,"Round 2"
"Jerome Beasley",24,205.74,107.501304,"North Dakota","USA","2003","2","33",2,1,0.5,0,40.4,0,0.143,0.279,0.333,0,"Round 2"
"Jerome Dyson",25,190.5,81.64656,"Connecticut","USA","Undrafted","Undrafted","Undrafted",9,7.4,2.1,2,3.3,0.013,0.093,0.228,0.525,0.202,"Undrafted"
"Jerome James",28.7777777777778,215.9,126.904961777778,"Florida A&M","USA","1998","2","36",357,4.30672268907563,3.06134453781513,0.32296918767507,0.922222222222223,0.0923333333333333,0.238,0.229555555555556,0.539111111111111,0.0345555555555556,"Round 2"
"Jerome Jordan",26.5,213.36,111.810428,"Tulsa","Jamaica","2010","2","44",65,2.74461538461538,2.04461538461538,0.267692307692308,-0.199999999999999,0.1455,0.1485,0.157,0.585,0.0555,"Round 2"
"Jerome Kersey",37,200.66,104.32616,"Longwood","USA","1984","2","46",246,5.08008130081301,3.63780487804878,1.07032520325203,5.62,0.0644,0.1556,0.1578,0.4356,0.091,"Round 2"
"Jerome Moiso",25,208.28,108.0456144,"UCLA","France","2000","1","11",145,2.66206896551724,2.73931034482759,0.250344827586207,-4.42,0.0928,0.2498,0.1584,0.492,0.0484,"Round 1"
"Jerome Robinson",23,193.886666666667,86.18248,"Boston College","USA","2018","1","13",113,4.57345132743363,1.79646017699115,1.18141592920354,-5.83333333333333,0.0106666666666667,0.108,0.158333333333333,0.455666666666667,0.105666666666667,"Round 1"
"Jerome Williams",28,205.74,93.439952,"Georgetown","USA","1996","1","26",587,6.56848381601363,6.38620102214651,0.804088586030664,0.988888888888889,0.132333333333333,0.206666666666667,0.15,0.535111111111111,0.0616666666666667,"Round 1"
"Jerrelle Benimon",23,203,111,"None","USA","Undrafted","Undrafted","Undrafted",2,0,1.5,0,120,1,0.4,0.167,0,0,"Undrafted"
"Jerry Smith",24,187.96,86.18248,"Louisville","USA","1963","2","12",5,1.4,1.4,0.8,-10.8,0.048,0.128,0.147,0.25,0.154,"Round 1"
"Jerry Stackhouse",30,198.12,98.883056,"North Carolina","USA","1995","1","3",898,16.7261692650334,3.121714922049,3.30489977728285,-1.6,0.0298823529411765,0.0871764705882353,0.246294117647059,0.500294117647059,0.173764705882353,"Round 1"
"Jerryd Bayless",25,190.5,91.0482850909091,"Arizona","USA","2008","1","11",586,8.39419795221843,2.09641638225256,2.84522184300341,-4.43636363636364,0.0185454545454545,0.0985454545454545,0.207636363636364,0.513363636363636,0.233181818181818,"Round 1"
"Jeryl Sasser",23.5,198.12,90.7184,"Southern Methodist","USA","2001","1","22",82,2.49756097560976,2.3719512195122,0.848780487804878,-18.85,0.0835,0.138,0.178,0.3555,0.097,"Round 1"
"Jevon Carter",25,185.928,90.3555264,"West Virginia","USA","2018","2","32",304,5.35197368421053,1.93092105263158,1.7,-0.78,0.0216,0.0936,0.1458,0.5268,0.1494,"Round 2"
"Jim Jackson",30.5,198.12,99.563444,"Ohio State","USA","1992","1","4",642,12.0515576323988,4.63504672897196,2.98535825545171,-1.26,0.038,0.1264,0.1971,0.4951,0.1573,"Round 1"
"Jim McIlvaine",26,215.9,115.0309312,"Marquette","USA","1994","2","32",266,2.99548872180451,3.40451127819549,0.296992481203008,0.14,0.0942,0.1424,0.1062,0.4542,0.0284,"Round 2"
"Jimmer Fredette",25.8333333333333,187.96,88.45044,"Brigham Young","USA","2011","1","10",241,6,1.00954356846473,1.37842323651452,-18.5166666666667,0.0141666666666667,0.0621666666666667,0.2265,0.511833333333333,0.2335,"Round 1"
"Jimmy Butler",27.5,201.083333333333,102.776387333333,"Marquette","USA","2011","1","30",754,18.1587533156499,5.34840848806366,4.2104774535809,5.06666666666667,0.05375,0.117833333333333,0.22225,0.57875,0.200083333333333,"Round 1"
"Jimmy Carruth",27,208.28,120.20188,"Virginia Tech","USA","Undrafted","Undrafted","Undrafted",4,1.3,1,0,-17.7,0,0.211,0.103,0.727,0,"Undrafted"
"Jimmy King",23,195.58,95.25432,"Michigan","USA","1995","2","35",2,3,1,1,-42.5,0.08,0,0.162,0.387,0.2,"Round 2"
"Jimmy Oliver",28,195.58,92.98636,"Purdue","USA","1991","2","39",7,2.74285714285714,1.02857142857143,0.314285714285714,-11.5,0.008,0.11,0.160666666666667,0.507,0.096,"Round 2"
"Jiri Welsch",24.5,200.66,94.347136,"None","Czech Republic","2002","1","16",247,6.13481781376518,2.46923076923077,1.54858299595142,-3.75,0.03475,0.1105,0.175,0.46975,0.13825,"Round 1"
"JJ Hickson",23.5,205.74,109.769264,"North Carolina State","USA","2008","1","19",534,9.52359550561798,6.83052434456929,0.834082397003745,-5.9625,0.1075,0.223625,0.20575,0.53275,0.063375,"Round 1"
"JJ O'Brien",24,200.66,99.79024,"San Diego State","USA","Undrafted","Undrafted","Undrafted",2,0,0.5,0,-48.1,0,0.25,0.077,0,0,"Undrafted"
"JJ Redick",30,192.701333333333,87.3920586666667,"Duke","USA","2006","1","11",940,12.8002127659574,2.01787234042553,1.97851063829787,4.38,0.00833333333333333,0.0786666666666667,0.1978,0.5944,0.1166,"Round 1"
"Joakim Noah",29,210.82,105.023993846154,"Florida","USA","2007","1","9",672,8.74732142857143,9.02083333333333,2.83794642857143,0.0461538461538461,0.126307692307692,0.226384615384615,0.155846153846154,0.535615384615385,0.170384615384615,"Round 1"
"Jock Landale",26.5,210.82,115.66596,"None","Australia","Undrafted","Undrafted","Undrafted",123,5.85365853658537,3.44146341463415,0.91219512195122,3.4,0.104,0.141,0.177,0.596,0.108,"Undrafted"
"Jock Landale",26.5,210.82,115.66596,"St. Mary's","Australia","Undrafted","Undrafted","Undrafted",123,5.85365853658537,3.44146341463415,0.91219512195122,3.4,0.104,0.141,0.177,0.596,0.108,"Undrafted"
"Jodie Meeks",26.5,193.04,94.800728,"Kentucky","USA","2009","2","41",539,9.25844155844156,2.06419294990724,1.09480519480519,0.05,0.0139,0.0971,0.1845,0.5601,0.0855,"Round 2"
"Joe Alexander",22.5,203.2,104.32616,"West Virginia","USA","2008","1","8",67,4.19850746268657,1.74477611940298,0.652238805970149,-13.8,0.0685,0.1225,0.1515,0.3835,0.0925,"Round 1"
"Joe Chealey",23.5,191.77,86.18248,"College of Charleston","USA","Undrafted","Undrafted","Undrafted",5,0.8,0,0.44,-24.6,0,0,0.152,0.23,0.1565,"Undrafted"
"Joe Chealey",23.5,191.77,86.18248,"College of Charleston","USA","2018","Undrafted","Undrafted",5,0.8,0,0.44,-24.6,0,0,0.152,0.23,0.1565,"Undrafted"
"Joe Courtney",27,203.2,106.59412,"Southern Mississippi","USA","Undrafted","Undrafted","Undrafted",9,2.8,1.8,0,-6.1,0.097,0.095,0.151,0.388,0,"Undrafted"
"Joe Crawford",23,195.58,95.25432,"Kentucky","USA","2008","2","58",2,4.5,2,0.5,16.8,0.043,0.12,0.216,0.414,0.091,"Round 2"
"Joe Crispin",22,182.88,83.91452,"Penn State","USA","Undrafted","Undrafted","Undrafted",21,3.8,0.5,1.2,-5.3,0.014,0.068,0.239,0.536,0.277,"Undrafted"
"Joe Dumars",35,190.5,88.45044,"McNeese State","USA","1985","1","18",189,13.4068783068783,1.8984126984127,3.70899470899471,3.6,0.0123333333333333,0.0583333333333333,0.189,0.567666666666667,0.190666666666667,"Round 1"
"Joe Harris",27,198.12,99.79024,"Virginia","USA","2014","2","33",488,10.5424180327869,3.07274590163934,1.59897540983607,-8.31111111111111,0.017,0.129111111111111,0.155111111111111,0.584777777777778,0.0972222222222222,"Round 2"
"Joe Ingles",31,203.2,100.798222222222,"None","Australia","Undrafted","Undrafted","Undrafted",636,8.50676100628931,3.21352201257862,3.71053459119497,4.6,0.0131111111111111,0.113666666666667,0.143111111111111,0.594111111111111,0.200666666666667,"Undrafted"
"Joe Johnson",29.6666666666667,200.66,107.476104444444,"Arkansas","USA","2001","1","10",1277,15.9881754111198,3.95019577133908,3.91589663273297,-4.72777777777778,0.0256666666666667,0.0989444444444444,0.220222222222222,0.552833333333333,0.175166666666667,"Round 1"
"Joe Kleine",36.5,212.09,119.294696,"Arkansas","USA","1985","1","6",143,2.35384615384615,2.47062937062937,0.574125874125874,1.125,0.06025,0.159,0.15175,0.43325,0.0845,"Round 1"
"Joe Smith",28,208.28,102.0582,"Maryland","USA","1995","1","1",948,10.5084388185654,6.18681434599156,0.979852320675105,-0.433333333333333,0.099,0.1858,0.191866666666667,0.4942,0.0648666666666667,"Round 1"
"Joe Stephens",25.3333333333333,200.66,95.25432,"Arkansas-Little Rock","USA","Undrafted","Undrafted","Undrafted",22,3.26818181818182,2.07727272727273,0.504545454545455,-11.5,0.136,0.118,0.246,0.376666666666667,0.05,"Undrafted"
"Joe Wieskamp",22.5,198.12,92.98636,"Iowa","USA","2021","2","41",38,1.83947368421053,0.476315789473684,0.3,1.25,0.0085,0.0565,0.122,0.4075,0.074,"Round 2"
"Joe Wolf",33,210.82,108.86208,"North Carolina","USA","1987","1","13",116,1.55775862068965,2.05431034482759,0.438793103448276,-20.6,0.0463333333333333,0.160333333333333,0.0983333333333333,0.278333333333333,0.0453333333333333,"Round 1"
"Joe Young",25,187.96,82.4025466666667,"Oregon","USA","2015","2","43",127,3.4,1.01811023622047,0.938582677165354,-12.6666666666667,0.0146666666666667,0.115666666666667,0.223,0.460666666666667,0.189,"Round 2"
"Joel Anthony",29.5,205.74,111.13004,"Nevada-Las Vegas","Canada","Undrafted","Undrafted","Undrafted",490,2.15061224489796,2.75612244897959,0.203265306122449,-0.58,0.0922,0.1396,0.0841,0.5618,0.0226,"Undrafted"
"Joel Ayayi",22,193.04,81.64656,"Gonzaga","France","Undrafted","Undrafted","Undrafted",7,0.3,0.4,0.6,12.2,0.037,0.105,0.133,0.167,0.364,"Undrafted"
"Joel Bolomboy",23.5,205.74,106.59412,"Weber State","Ukraine","2016","2","52",18,1.7,1.5,0.133333333333333,-3.4,0.108,0.188,0.1475,0.5555,0.0325,"Round 2"
"Joel Embiid",26,213.36,121.173862857143,"Kansas","Cameroon","2014","1","3",394,27.210152284264,11.1832487309645,3.45710659898477,8.05714285714286,0.077,0.263285714285714,0.347428571428571,0.606714285714286,0.192,"Round 1"
"Joel Freeland",27,208.28,102.0582,"None","Great Britain","2006","1","30",151,3.12715231788079,3.42582781456954,0.437748344370861,-1.63333333333333,0.109666666666667,0.195333333333333,0.141333333333333,0.485,0.0536666666666667,"Round 1"
"Joel Przybilla",27,215.9,113.921375384615,"Minnesota","USA","2000","1","9",592,3.87533783783784,6.17652027027027,0.448817567567568,-5.97692307692308,0.105,0.244,0.0943076923076923,0.491923076923077,0.0336923076923077,"Round 1"
"Joey Dorsey",27.25,203.835,122.356442,"Memphis","USA","2008","2","33",130,2.64769230769231,3.92,0.429230769230769,-3.7,0.11525,0.25975,0.13575,0.49775,0.1615,"Round 2"
"Joey Graham",26.5,200.66,102.436193333333,"Oklahoma State","USA","2005","1","16",376,5.97978723404255,2.81835106382979,0.578989361702128,-2.81666666666667,0.0516666666666667,0.155,0.181166666666667,0.546,0.056,"Round 1"
"Joffrey Lauvergne",24.5,210.82,104.32616,"None","France","2013","2","55",208,5.59230769230769,3.79038461538462,0.834615384615385,-10.375,0.09475,0.2155,0.193,0.51775,0.1035,"Round 2"
"Johan Petro",23.5,213.36,112.037224,"None","France","2005","1","25",473,4.64630021141649,3.88224101479915,0.484143763213531,-8.7125,0.08625,0.221,0.16575,0.483625,0.056,"Round 1"
"John Amaechi",30.5,208.28,122.46984,"Penn State","England","Undrafted","Undrafted","Undrafted",266,6.6187969924812,2.69774436090226,0.815037593984962,-4.85,0.0635,0.12775,0.20975,0.43075,0.0825,"Undrafted"
"John Butler Jr.",20,213.36,86.18248,"Florida State","USA","Undrafted","Undrafted","Undrafted",19,2.4,0.9,0.6,-16.1,0.012,0.065,0.102,0.411,0.066,"Undrafted"
"John Celestand",23,193.04,80.739376,"Villanova","USA","1999","2","30",16,2.3,0.7,1.3,-3.1,0.006,0.056,0.148,0.388,0.165,"Round 1"
"John Coker",28,213.36,114.758776,"Boise State","USA","Undrafted","Undrafted","Undrafted",20,1.63,1.36,0.09,-12.8,0.088,0.1385,0.1435,0.293,0.0415,"Undrafted"
"John Collins",22.5,206.586666666667,105.233344,"Wake Forest","USA","2017","1","19",364,15.8401098901099,7.96978021978022,1.4771978021978,-1.3,0.0735,0.193,0.202,0.625666666666667,0.0786666666666667,"Round 1"
"John Crotty",30,186.871428571429,85.6640891428571,"Virginia","USA","Undrafted","Undrafted","Undrafted",254,4.72047244094488,1.18937007874016,2.1996062992126,-3.02857142857143,0.0252857142857143,0.0745714285714286,0.168571428571429,0.524142857142857,0.273,"Undrafted"
"John Edwards",23.5,213.36,124.7378,"Kent State","USA","Undrafted","Undrafted","Undrafted",65,1.56923076923077,1.04615384615385,0.1,-19.65,0.074,0.114,0.146,0.4545,0.0345,"Undrafted"
"John Henson",25.5,210.185,101.774705,"North Carolina","USA","2012","1","14",445,7.60584269662921,5.34449438202247,1.11707865168539,-2.0125,0.099,0.197125,0.18075,0.557625,0.09425,"Round 1"
"John Holland",29.5,195.58,92.98636,"Boston U.","USA","Undrafted","Undrafted","Undrafted",25,2.208,0.96,0.192,20.6,0.018,0.052,0.089,0.2085,0.02,"Undrafted"
"John Jenkins",24.6666666666667,193.04,97.52228,"Vanderbilt","USA","2012","1","23",171,4.98538011695906,1.43567251461988,0.78187134502924,-1.35,0.0141666666666667,0.108166666666667,0.172833333333333,0.5525,0.0996666666666667,"Round 1"
"John Konchar",25.5,195.58,95.25432,"Indiana-Purdue Fort Wayne","USA","Undrafted","Undrafted","Undrafted",206,4.61601941747573,3.96747572815534,1.35388349514563,4.175,0.06225,0.16175,0.1045,0.6195,0.11575,"Undrafted"
"John Long",40,195.58,90.7184,"Detroit Mercy","USA","1978","2","29",32,4,1.3,0.7,-9.8,0.017,0.101,0.182,0.499,0.104,"Round 1"
"John Lucas III",28.875,180.34,75.863262,"Oklahoma State","USA","Undrafted","Undrafted","Undrafted",242,4.74669421487603,0.986776859504132,1.50578512396694,0.3,0.015875,0.05,0.20025,0.4045,0.219625,"Undrafted"
"John Salley",36,210.82,115.66596,"Georgia Tech","USA","1986","1","11",45,1.6,1.4,0.6,0.7,0.068,0.156,0.148,0.437,0.146,"Round 1"
"John Salmons",29,198.510769230769,94.2075692307692,"Miami (FL)","USA","2002","1","26",895,9.26737430167598,2.89117318435754,2.44960893854749,-3.63076923076923,0.0216923076923077,0.105538461538462,0.160615384615385,0.509384615384615,0.148692307692308,"Round 1"
"John Starks",33.5,194.733333333333,84.2925133333333,"Oklahoma State","USA","Undrafted","Undrafted","Undrafted",387,11.143669250646,2.39250645994832,2.85762273901809,0.833333333333333,0.0186666666666667,0.0843333333333333,0.219666666666667,0.479666666666667,0.189333333333333,"Undrafted"
"John Stockton",38,185.42,79.3786,"Gonzaga","USA","1984","1","16",524,12.2583969465649,2.76946564885496,8.59236641221374,9.38571428571429,0.0264285714285714,0.0855714285714286,0.192571428571429,0.604857142857143,0.449857142857143,"Round 1"
"John Thomas",25.6,205.74,120.20188,"Minnesota","USA","1997","1","25",208,2.68653846153846,2.09230769230769,0.298076923076923,-0.0600000000000001,0.1032,0.1182,0.1212,0.5126,0.0388,"Round 1"
"John Wall",25.2727272727273,192.578181818182,91.5431127272727,"Kentucky","USA","2010","1","1",647,18.6868624420402,4.17557959814529,8.85548686244204,-1.47272727272727,0.017,0.108727272727273,0.275090909090909,0.514272727272727,0.402181818181818,"Round 1"
"John Wallace",26.1428571428571,205.74,102.0582,"Syracuse","USA","1996","1","18",381,7.61758530183727,2.78792650918635,0.732283464566929,-6.14285714285714,0.0607142857142857,0.139714285714286,0.241285714285714,0.505714285714286,0.0851428571428571,"Round 1"
"Johnathan Motley",24,206.586666666667,104.32616,"Baylor","USA","Undrafted","Undrafted","Undrafted",46,4.90217391304348,2.40217391304348,0.552173913043478,-2.2,0.084,0.200666666666667,0.247,0.629,0.171666666666667,"Undrafted"
"Johnathan Williams",24.5,205.74,103.418976,"Gonzaga","USA","Undrafted","Undrafted","Undrafted",39,5.15384615384615,4.17692307692308,0.5,-2,0.1175,0.1725,0.129,0.5825,0.0575,"Undrafted"
"Johnny Davis",21,193.04,88.45044,"Wisconsin","USA","2022","1","10",28,5.8,2.3,1,-6.2,0.02,0.125,0.192,0.446,0.1,"Round 1"
"Johnny Juzang",22,198.12,94.800728,"UCLA","USA","Undrafted","Undrafted","Undrafted",18,4.8,2.2,0.4,-17.7,0.029,0.122,0.187,0.411,0.051,"Undrafted"
"Johnny Newman",35.5,200.66,94.12034,"Richmond","USA","1986","2","29",417,9.63405275779377,1.86858513189448,1.17482014388489,-3.16666666666667,0.0246666666666667,0.0708333333333333,0.188833333333333,0.5495,0.0841666666666667,"Round 1"
"Johnny O'Bryant III",23.5,205.74,117.480328,"Louisiana State","USA","2014","2","36",147,3.45510204081633,2.4156462585034,0.475510204081633,-11.375,0.09025,0.1515,0.1905,0.468,0.08125,"Round 2"
"Johnny Taylor",25,205.74,99.79024,"Tennessee-Chattanooga","USA","1997","1","17",54,4.77777777777778,2.22222222222222,0.511111111111111,5.76666666666667,0.0493333333333333,0.114666666666667,0.185333333333333,0.440333333333333,0.037,"Round 1"
"Jon Barry",31.5,195.58,95.027524,"Georgia Tech","USA","1992","1","21",582,6.21769759450172,2.10395189003436,2.36116838487973,4.07,0.024,0.098,0.1524,0.573,0.1995,"Round 1"
"Jon Brockman",24,200.66,115.66596,"Washington","USA","2009","2","38",150,2.15133333333333,3.12933333333333,0.334666666666667,0.0333333333333334,0.155666666666667,0.205666666666667,0.103666666666667,0.496666666666667,0.048,"Round 2"
"Jon Leuer",26.5,208.28,103.418976,"Wisconsin","USA","2011","2","40",377,6.3474801061008,3.79655172413793,0.791511936339522,-4.6,0.065875,0.1965,0.176375,0.5365,0.07225,"Round 2"
"Jon Teske",25,215.9,120.20188,"Michigan","USA","Undrafted","Undrafted","Undrafted",3,0,0.7,0.3,-7.1,0,0.286,0.1,0,0.167,"Undrafted"
"Jonah Bolden",23.5,205.74,100.92422,"None","Australia","2017","2","36",51,4.24705882352941,3.45686274509804,0.776470588235294,-2.5,0.0655,0.1565,0.1305,0.4935,0.0425,"Round 2"
"Jonah Bolden",23.5,205.74,100.92422,"UCLA","Australia","2017","2","36",51,4.24705882352941,3.45686274509804,0.776470588235294,-2.5,0.0655,0.1565,0.1305,0.4935,0.0425,"Round 2"
"Jonas Jerebko",27.8888888888889,208.28,104.779752,"None","Sweden","2009","2","39",635,6.18204724409449,3.9711811023622,0.823149606299213,-0.833333333333333,0.0714444444444444,0.178888888888889,0.156777777777778,0.554666666666667,0.0748888888888889,"Round 2"
"Jonas Valanciunas",26,211.974545454545,115.748431272727,"None","Lithuania","2011","1","5",774,13.4776485788114,9.54237726098191,1.25400516795866,1.5,0.115090909090909,0.267727272727273,0.213,0.615454545454545,0.0769090909090909,"Round 1"
"Jonathan Bender",22.875,212.725,97.805775,"None","USA","1999","1","5",262,5.53625954198473,2.22862595419847,0.630916030534351,-6.95,0.041625,0.145125,0.22025,0.536,0.0935,"Round 1"
"Jonathan Gibson",29.5,187.96,83.91452,"New Mexico State","USA","Undrafted","Undrafted","Undrafted",21,6.63809523809524,1.2047619047619,1.4047619047619,-9.7,0.0025,0.096,0.2665,0.6155,0.1815,"Undrafted"
"Jonathan Isaac",22,208.915,99.79024,"Florida State","USA","2017","1","6",147,9.01632653061225,5.3578231292517,1.05102040816327,-3.175,0.058,0.18,0.172,0.50925,0.06675,"Round 1"
"Jonathan Kerner",25,210.82,111.13004,"East Carolina","USA","Undrafted","Undrafted","Undrafted",1,0,0,0,1.3,0,0,0.093,0,0,"Undrafted"
"Jonathan Kuminga",19.5,200.66,102.0582,"None","DRC","2021","1","7",137,9.59343065693431,3.34890510948905,1.38905109489051,0.25,0.0495,0.126,0.211,0.5985,0.1095,"Round 1"
"Jonathon Simmons",27.5,198.12,88.45044,"Houston","USA","Undrafted","Undrafted","Undrafted",258,8.28178294573643,2.43255813953488,1.88604651162791,0.95,0.024,0.09925,0.1915,0.52775,0.13775,"Undrafted"
"Jonny Flynn",22,182.88,83.91452,"Syracuse","USA","2009","1","6",163,9.23251533742331,1.91165644171779,3.87914110429448,-11.6666666666667,0.0156666666666667,0.084,0.213333333333333,0.465666666666667,0.299,"Round 1"
"Jontay Porter",21,210.82,108.86208,"Missouri","USA","Undrafted","Undrafted","Undrafted",11,2,1.3,0.1,0.9,0.065,0.149,0.182,0.64,0.033,"Undrafted"
"Jordan Adams",20.5,195.58,94.800728,"UCLA","USA","2014","1","22",32,3.125,0.90625,0.5625,3.3,0.0195,0.133,0.2405,0.458,0.187,"Round 1"
"Jordan Bell",25,203.708,99.4273664,"Oregon","USA","2017","2","38",161,3.69192546583851,3.07453416149068,1.25465838509317,2,0.1658,0.1384,0.1132,0.4154,0.104,"Round 2"
"Jordan Bone",22.5,189.23,81.64656,"Tennessee","USA","2019","2","57",24,2.83333333333333,1.15833333333333,1.09166666666667,-8.6,0.009,0.0965,0.146,0.4095,0.189,"Round 2"
"Jordan Clarkson",27,194.733333333333,87.543256,"Missouri","USA","2014","2","46",661,15.8576399394856,3.34931921331316,2.71285930408472,-2.63333333333333,0.0313333333333333,0.0926666666666667,0.253777777777778,0.540444444444444,0.167,"Round 2"
"Jordan Crawford",25.1666666666667,193.886666666667,88.45044,"Xavier","USA","2010","1","27",281,12.2281138790036,2.51209964412811,3.15693950177936,-7.35,0.0251666666666667,0.0798333333333333,0.2535,0.525833333333333,0.238,"Round 1"
"Jordan Farmar",24.9,187.96,81.64656,"UCLA","USA","2006","1","26",504,7.69424603174603,1.90972222222222,2.86984126984127,-3.15,0.0201,0.0892,0.1968,0.5248,0.2486,"Round 1"
"Jordan Goodwin",23.5,190.5,90.7184,"St. Louis","USA","Undrafted","Undrafted","Undrafted",64,6.39375,3.2125,2.615625,-57.25,0.025,0.1655,0.2075,0.2655,0.11,"Undrafted"
"Jordan Hall",21,200.66,97.52228,"St. Joseph's (PA)","USA","Undrafted","Undrafted","Undrafted",9,3.1,1.3,1.2,-13.1,0.033,0.129,0.197,0.438,0.22,"Undrafted"
"Jordan Hamilton",23,200.66,99.79024,"Texas","USA","2011","1","26",151,5.87814569536424,2.83046357615894,0.868211920529801,-3.3,0.0458,0.1714,0.2024,0.5094,0.101,"Round 1"
"Jordan Hill",25.5,208.28,106.877615,"Arizona","USA","2009","1","8",409,7.89633251833741,5.83960880195599,0.794621026894866,-2.6125,0.13925,0.207375,0.192125,0.517875,0.0555,"Round 1"
